date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI,Location,Urban/Rural,year,month,day,weekday,AQI_lag_1,AQI_lag_7,AQI_lag_14,AQI_lag_30,AQI_7day_avg,AQI_30day_avg
2024-06-05,32.78749999999998,20.82083333333332,215.1214285714284,7.57333333333333,13.32499999999999,94.14999999999992,35,33,11,94,17,9,94,Koonimedu,Rural,2024,6,5,2,98.0,105.0,63.0,101.0,111.14285714285714,80.66666666666667
2024-06-06,23.42630952380951,15.579285714285705,193.88214285714275,10.057380952380948,16.657738095238084,68.81547619047615,26,23,10,69,21,13,69,Koonimedu,Rural,2024,6,6,3,94.0,115.0,75.0,85.0,104.57142857142857,80.13333333333334
2024-06-07,20.38988095238094,13.635952380952371,196.1190476190475,9.53166666666666,15.542261904761896,71.81428571428567,23,20,10,72,19,12,72,Koonimedu,Rural,2024,6,7,4,69.0,123.0,87.0,76.0,97.28571428571429,80.0
2024-06-08,19.51440476190475,12.404880952380944,174.3690476190475,7.6528571428571395,12.694404761904757,70.96190476190472,21,20,9,71,16,10,71,Koonimedu,Rural,2024,6,8,5,72.0,123.0,110.0,55.0,89.85714285714286,80.53333333333333
2024-06-09,22.966190476190462,13.875952380952372,203.04404761904752,7.671309523809519,10.52511904761904,79.48571428571424,23,23,10,79,13,10,79,Koonimedu,Rural,2024,6,9,6,71.0,117.0,102.0,54.0,84.42857142857143,81.36666666666666
2024-06-10,26.12571428571427,14.49511904761904,195.967857142857,7.539880952380948,9.769404761904756,76.32976190476187,24,26,10,76,12,9,76,Koonimedu,Rural,2024,6,10,0,79.0,108.0,104.0,58.0,79.85714285714286,81.96666666666667
2024-06-11,26.92226190476189,16.537380952380943,198.15595238095227,7.978095238095235,11.14511904761904,80.9130952380952,28,27,10,81,14,10,81,Koonimedu,Rural,2024,6,11,1,76.0,98.0,99.0,48.0,77.42857142857143,83.06666666666666
2024-06-12,22.9770238095238,15.089523809523802,240.8833333333332,11.036468253968248,12.793452380952374,56.173809523809496,25,23,12,56,16,14,56,Koonimedu,Rural,2024,6,12,2,81.0,94.0,105.0,64.0,72.0,82.8
2024-06-13,27.97011904761904,17.07357142857142,243.7892857142856,8.003333333333329,9.444999999999997,88.22261904761899,28,28,12,88,12,10,88,Koonimedu,Rural,2024,6,13,3,56.0,69.0,115.0,54.0,74.71428571428571,83.93333333333334
2024-06-14,35.87249999999998,20.01440476190475,241.3964285714284,8.36928571428571,10.049285714285707,88.31309523809519,33,36,12,88,13,10,88,Koonimedu,Rural,2024,6,14,4,88.0,72.0,123.0,49.0,77.0,85.23333333333333
2024-06-15,37.379642857142834,19.24321428571428,235.0035714285713,9.004047619047613,9.706428571428566,82.64166666666662,32,37,12,83,12,11,83,Koonimedu,Rural,2024,6,15,5,88.0,71.0,123.0,47.0,78.71428571428571,86.43333333333334
2024-06-16,38.75119047619045,22.009642857142847,238.05595238095225,8.0897619047619,9.63880952380952,91.10952380952376,37,39,12,91,12,10,91,Koonimedu,Rural,2024,6,16,6,83.0,79.0,117.0,57.0,80.42857142857143,87.56666666666666
2024-06-17,28.946904761904744,16.06440476190475,173.48809523809516,6.139166666666664,9.286190476190471,79.25476190476185,27,29,9,79,12,8,79,Koonimedu,Rural,2024,6,17,0,91.0,76.0,108.0,63.0,80.85714285714286,88.1
2024-06-18,27.39369047619046,17.27642857142856,230.01071428571416,8.339523809523804,11.870714285714278,88.2678571428571,29,27,12,88,15,10,88,Koonimedu,Rural,2024,6,18,1,79.0,81.0,98.0,82.0,81.85714285714286,88.3
2024-06-19,26.260357142857128,16.07809523809523,209.96190476190463,7.986904761904757,13.298690476190467,80.56904761904757,27,26,10,81,17,10,81,Koonimedu,Rural,2024,6,19,2,88.0,56.0,94.0,52.0,85.42857142857143,89.26666666666667
2024-06-20,22.72845238095237,14.237499999999992,214.0749999999999,9.180119047619042,12.12857142857142,67.69761904761901,24,23,11,68,15,11,68,Koonimedu,Rural,2024,6,20,3,81.0,88.0,69.0,53.0,82.57142857142857,89.76666666666667
2024-06-21,35.89833333333331,17.19166666666666,238.21666666666653,9.133095238095231,10.3272619047619,81.30238095238091,29,36,12,81,13,11,81,Koonimedu,Rural,2024,6,21,4,68.0,88.0,72.0,63.0,81.57142857142857,90.36666666666666
2024-06-22,29.209404761904747,14.74904761904761,201.17857142857133,7.018095238095234,10.362857142857136,82.55595238095233,25,29,10,83,13,9,83,Koonimedu,Rural,2024,6,22,5,81.0,83.0,71.0,75.0,81.57142857142857,90.63333333333334
2024-06-23,21.87595238095237,13.913809523809515,179.7345238095237,6.896190476190473,9.536785714285708,71.76071428571424,23,22,9,72,12,9,72,Koonimedu,Rural,2024,6,23,6,83.0,91.0,79.0,87.0,78.85714285714286,90.13333333333334
2024-06-24,17.364761904761895,10.902380952380948,170.44285714285704,7.74678571428571,10.607499999999993,65.23571428571425,18,17,9,65,13,10,65,Koonimedu,Rural,2024,6,24,0,72.0,79.0,76.0,110.0,76.85714285714286,88.63333333333334
2024-06-25,19.462142857142847,11.893452380952374,177.53214285714276,7.478214285714281,10.558928571428565,64.87142857142854,20,19,9,65,13,9,65,Koonimedu,Rural,2024,6,25,1,65.0,88.0,81.0,102.0,73.57142857142857,87.4
2024-06-26,10.15571428571428,6.77928571428571,158.19761904761896,8.579999999999995,11.07916666666666,45.93809523809521,11,10,8,46,14,11,46,Koonimedu,Rural,2024,6,26,2,65.0,81.0,56.0,104.0,68.57142857142857,85.46666666666667
2024-06-27,14.55011904761904,9.507619047619045,172.9392857142856,9.109523809523806,11.643452380952374,52.46785714285711,16,15,9,52,15,11,52,Koonimedu,Rural,2024,6,27,3,46.0,68.0,88.0,99.0,66.28571428571429,83.9
2024-06-28,20.59785714285713,11.139523809523803,153.97142857142848,6.094642857142854,8.982857142857137,70.53452380952378,19,21,8,71,11,8,71,Koonimedu,Rural,2024,6,28,4,52.0,81.0,88.0,105.0,64.85714285714286,82.76666666666667
2024-06-29,24.36976190476189,12.233809523809516,154.93809523809514,5.560595238095235,9.037380952380948,73.78214285714282,20,24,8,74,11,7,74,Koonimedu,Rural,2024,6,29,5,71.0,83.0,83.0,115.0,63.57142857142857,81.4
2024-06-30,26.28964285714284,13.796666666666658,163.2857142857142,7.021071428571425,10.134761904761898,69.91666666666663,23,26,8,70,13,9,70,Koonimedu,Rural,2024,6,30,6,74.0,72.0,91.0,123.0,63.285714285714285,79.63333333333334
2024-07-01,23.967023809523795,14.264285714285704,188.7154761904761,8.284166666666662,16.135833333333323,80.697619047619,24,24,9,81,20,10,81,Koonimedu,Rural,2024,7,1,0,70.0,65.0,79.0,123.0,65.57142857142857,78.23333333333333
2024-07-02,25.982976190476176,14.381309523809517,202.4499999999999,8.49023809523809,10.920357142857137,68.73571428571425,24,26,10,69,14,11,69,Koonimedu,Rural,2024,7,2,1,81.0,65.0,88.0,117.0,66.14285714285714,76.63333333333334
2024-07-03,31.460952380952364,16.334285714285706,211.5095238095237,8.370833333333328,11.376547619047612,80.91428571428567,27,31,11,81,14,10,81,Koonimedu,Rural,2024,7,3,2,69.0,46.0,81.0,108.0,71.14285714285714,75.73333333333333
2024-07-04,37.331071428571406,19.094047619047608,214.320238095238,8.19023809523809,10.26571428571428,80.78452380952376,32,37,11,81,13,10,81,Koonimedu,Rural,2024,7,4,3,81.0,52.0,68.0,98.0,75.28571428571429,75.16666666666667
2024-07-05,33.92642857142855,16.28559523809523,184.3142857142856,7.233928571428567,12.64964285714285,81.13571428571423,27,34,9,81,16,9,81,Koonimedu,Rural,2024,7,5,4,81.0,71.0,81.0,94.0,76.71428571428571,74.73333333333333
2024-07-06,34.190357142857124,16.636785714285704,208.70833333333323,10.712857142857136,17.156349206349194,53.91190476190473,28,34,10,54,21,13,54,Koonimedu,Rural,2024,7,6,5,81.0,74.0,83.0,69.0,73.85714285714286,74.23333333333333
2024-07-07,35.089761904761886,14.654404761904756,173.33571428571418,7.267023809523805,14.43999999999999,79.42499999999995,24,35,9,79,18,9,79,Koonimedu,Rural,2024,7,7,6,54.0,70.0,72.0,72.0,75.14285714285714,74.46666666666667
2024-07-08,32.192261904761885,16.199404761904752,194.2916666666665,10.22321428571428,15.50249999999999,66.46428571428568,27,32,10,66,19,13,66,Koonimedu,Rural,2024,7,8,0,79.0,81.0,65.0,71.0,73.0,74.3
2024-07-09,24.55535714285713,14.253214285714275,179.98214285714275,7.240119047619043,12.16714285714285,72.20119047619043,24,25,9,72,15,9,72,Koonimedu,Rural,2024,7,9,1,66.0,69.0,65.0,79.0,73.42857142857143,74.06666666666666
2024-07-10,35.412261904761884,19.09345238095237,202.90238095238087,5.522976190476187,9.064523809523804,93.52499999999992,32,35,10,94,11,7,94,Koonimedu,Rural,2024,7,10,2,72.0,81.0,46.0,76.0,75.28571428571429,74.66666666666667
2024-07-11,33.44095238095236,18.44464285714285,190.76785714285705,4.973571428571426,5.072261904761902,78.50952380952377,31,33,10,79,6,6,79,Koonimedu,Rural,2024,7,11,3,94.0,81.0,52.0,81.0,75.0,74.6
2024-07-12,25.648809523809508,14.692738095238086,204.14047619047608,7.258571428571424,10.177023809523805,77.32380952380947,24,26,10,77,13,9,77,Koonimedu,Rural,2024,7,12,4,79.0,81.0,71.0,56.0,74.42857142857143,75.3
2024-07-13,27.28773809523808,14.8220238095238,209.7345238095237,9.47071428571428,12.472857142857135,59.599999999999966,25,27,10,60,16,12,60,Koonimedu,Rural,2024,7,13,5,77.0,54.0,74.0,88.0,75.28571428571429,74.36666666666666
2024-07-14,22.866666666666656,11.71964285714285,201.55238095238084,10.639285714285707,12.777261904761898,45.04166666666664,20,23,10,45,16,13,45,Koonimedu,Rural,2024,7,14,6,60.0,79.0,70.0,88.0,70.42857142857143,72.93333333333334
2024-07-15,12.793214285714278,7.53273809523809,164.94285714285704,8.488452380952376,11.48011904761904,45.15238095238092,13,13,8,45,14,11,45,Koonimedu,Rural,2024,7,15,0,45.0,66.0,81.0,83.0,67.42857142857143,71.66666666666667
2024-07-16,11.89166666666666,7.346071428571424,163.80119047619038,9.224642857142852,11.277261904761898,37.378571428571405,12,12,8,37,14,12,37,Koonimedu,Rural,2024,7,16,1,45.0,72.0,69.0,91.0,62.42857142857143,69.86666666666666
2024-07-17,18.02023809523808,10.836428571428565,177.9499999999999,7.7297619047619,9.302976190476183,53.97976190476188,18,18,9,54,12,10,54,Koonimedu,Rural,2024,7,17,2,37.0,94.0,81.0,79.0,56.714285714285715,69.03333333333333
2024-07-18,11.24619047619047,7.314523809523806,174.94761904761893,8.6972619047619,9.76869047619047,42.69404761904759,12,11,9,43,12,11,43,Koonimedu,Rural,2024,7,18,3,54.0,79.0,81.0,88.0,51.57142857142857,67.53333333333333
2024-07-19,13.54809523809523,8.719047619047615,193.167857142857,9.642976190476183,8.443928571428566,44.32976190476188,15,14,10,44,11,12,44,Koonimedu,Rural,2024,7,19,4,43.0,77.0,81.0,81.0,46.857142857142854,66.3
2024-07-20,17.88345238095237,10.123095238095232,196.0690476190475,8.323452380952377,7.390833333333329,55.40595238095235,17,18,10,55,9,10,55,Koonimedu,Rural,2024,7,20,5,44.0,60.0,54.0,68.0,46.142857142857146,65.86666666666666
2024-07-21,28.228571428571414,13.61654761904761,191.98333333333323,7.304642857142853,6.793928571428567,60.09285714285711,23,28,10,60,8,9,60,Koonimedu,Rural,2024,7,21,6,55.0,45.0,79.0,81.0,48.285714285714285,65.16666666666667
2024-07-22,24.10071428571427,12.02761904761904,192.39404761904748,7.2705952380952334,7.083452380952377,55.15714285714282,20,24,10,55,9,9,55,Koonimedu,Rural,2024,7,22,0,60.0,45.0,66.0,83.0,49.714285714285715,64.23333333333333
2024-07-23,26.09761904761904,14.078452380952372,190.6499999999999,7.560119047619043,8.265119047619043,64.42023809523806,23,26,10,64,10,9,64,Koonimedu,Rural,2024,7,23,1,55.0,37.0,72.0,72.0,53.57142857142857,63.96666666666667
2024-07-24,21.965476190476178,12.250952380952375,199.23214285714275,7.40678571428571,6.028452380952377,60.6880952380952,20,22,10,61,8,9,61,Koonimedu,Rural,2024,7,24,2,64.0,54.0,94.0,65.0,54.57142857142857,63.833333333333336
2024-07-25,18.472142857142845,10.32166666666666,176.08928571428564,8.860952380952375,11.09261904761904,49.8988095238095,17,18,9,50,14,11,50,Koonimedu,Rural,2024,7,25,3,61.0,43.0,79.0,65.0,55.57142857142857,63.333333333333336
2024-07-26,13.907857142857134,7.277380952380948,157.35357142857134,6.379642857142854,5.576904761904758,47.38214285714283,12,14,8,47,7,8,47,Koonimedu,Rural,2024,7,26,4,50.0,44.0,77.0,46.0,56.0,63.36666666666667
2024-07-27,19.72261904761904,8.983571428571423,147.48333333333326,4.646785714285712,3.6351190476190456,51.6630952380952,15,20,7,52,5,6,52,Koonimedu,Rural,2024,7,27,5,47.0,55.0,60.0,52.0,55.57142857142857,63.36666666666667
2024-07-28,31.44214285714284,12.84904761904761,169.30119047619038,6.754880952380948,6.084880952380949,49.23928571428568,21,31,8,49,8,8,49,Koonimedu,Rural,2024,7,28,6,52.0,60.0,45.0,71.0,54.0,62.63333333333333
2024-07-29,25.46857142857141,12.379761904761898,179.470238095238,8.444047619047614,10.125476190476183,50.32023809523807,21,25,9,50,13,11,50,Koonimedu,Rural,2024,7,29,0,49.0,55.0,45.0,74.0,53.285714285714285,61.833333333333336
2024-07-30,16.594761904761896,9.737976190476184,203.04999999999987,8.009166666666662,7.464523809523805,56.70119047619045,16,17,10,57,9,10,57,Koonimedu,Rural,2024,7,30,1,50.0,64.0,37.0,70.0,52.285714285714285,61.4
2024-07-31,20.375595238095222,12.244523809523804,182.9380952380952,5.845476190476187,9.051190476190472,71.19047619047615,20,20,9,71,11,7,71,Koonimedu,Rural,2024,7,31,2,57.0,61.0,54.0,81.0,53.714285714285715,61.06666666666667
2024-08-01,26.607499999999984,15.812142857142849,199.1988095238094,8.071190476190472,11.676785714285709,73.07976190476187,26,27,10,73,15,10,73,Koonimedu,Rural,2024,8,1,3,71.0,50.0,43.0,69.0,57.0,61.2
2024-08-02,31.532261904761885,19.144761904761893,223.6142857142856,8.634999999999996,9.330357142857135,70.0583333333333,32,32,11,70,12,11,70,Koonimedu,Rural,2024,8,2,4,73.0,47.0,44.0,81.0,60.285714285714285,60.833333333333336
2024-08-03,39.06749999999997,21.47047619047618,210.29047619047608,7.794404761904757,11.814285714285708,79.14999999999996,36,39,11,79,15,10,79,Koonimedu,Rural,2024,8,3,5,70.0,52.0,55.0,81.0,64.14285714285714,60.766666666666666
2024-08-04,39.89285714285712,22.08119047619046,184.65357142857133,5.089285714285712,11.068809523809518,91.86547619047614,37,40,9,92,14,6,92,Koonimedu,Rural,2024,8,4,6,79.0,49.0,60.0,81.0,70.28571428571429,61.13333333333333
2024-08-05,28.50166666666665,17.30809523809523,179.59761904761896,6.948214285714282,14.602499999999992,83.62380952380947,29,29,9,84,18,9,84,Koonimedu,Rural,2024,8,5,0,92.0,50.0,55.0,54.0,75.14285714285714,62.13333333333333
2024-08-06,29.7545238095238,18.4895238095238,203.520238095238,4.97940476190476,9.977261904761898,94.36428571428566,31,30,10,94,12,6,94,Koonimedu,Rural,2024,8,6,1,84.0,57.0,64.0,79.0,80.42857142857143,62.63333333333333
2024-08-07,34.15440476190474,22.49595238095237,230.245238095238,6.969047619047615,16.748095238095228,99.34999999999997,37,34,12,99,21,9,99,Koonimedu,Rural,2024,8,7,2,94.0,71.0,61.0,66.0,84.42857142857143,63.733333333333334
2024-08-08,28.0140476190476,17.766666666666655,189.6345238095237,5.312976190476188,8.078333333333328,74.83571428571425,30,28,9,75,10,7,75,Koonimedu,Rural,2024,8,8,3,99.0,73.0,50.0,72.0,84.71428571428571,63.833333333333336
2024-08-09,29.93797619047617,18.541190476190465,219.27499999999984,5.455476190476187,7.996904761904758,87.3523809523809,31,30,11,87,10,7,87,Koonimedu,Rural,2024,8,9,4,75.0,70.0,47.0,94.0,87.14285714285714,63.6
2024-08-10,36.94428571428569,24.495595238095223,232.5738095238094,6.9272619047619,14.741031746031735,94.52857142857135,41,37,12,95,18,9,95,Koonimedu,Rural,2024,8,10,5,87.0,79.0,52.0,79.0,89.42857142857143,64.13333333333334
2024-08-11,43.727023809523786,25.322023809523795,253.9619047619046,4.428690476190473,8.920119047619043,113.56428571428565,42,44,13,120,11,6,120,Koonimedu,Rural,2024,8,11,6,95.0,92.0,49.0,77.0,93.42857142857143,65.56666666666666
2024-08-12,35.42642857142855,20.95273809523808,199.79999999999987,2.7344047619047607,7.382499999999996,103.10595238095232,35,35,10,105,9,3,105,Koonimedu,Rural,2024,8,12,0,120.0,84.0,50.0,60.0,96.42857142857143,67.06666666666666
2024-08-13,22.761666666666653,13.459999999999992,159.58452380952372,2.2110714285714272,3.7203571428571407,69.56666666666662,22,23,8,70,5,3,70,Koonimedu,Rural,2024,8,13,1,105.0,94.0,57.0,45.0,93.0,67.9
2024-08-14,17.162142857142847,10.054761904761898,141.27261904761895,2.9721428571428548,3.7511904761904735,65.21547619047615,17,17,7,65,5,4,65,Koonimedu,Rural,2024,8,14,2,70.0,99.0,71.0,45.0,88.14285714285714,68.56666666666666
2024-08-15,18.70595238095237,10.744404761904756,125.46904761904754,3.6803571428571407,4.786547619047616,58.30119047619044,18,19,6,58,6,5,58,Koonimedu,Rural,2024,8,15,3,65.0,75.0,73.0,37.0,85.71428571428571,69.26666666666667
2024-08-16,20.779047619047606,11.674523809523803,132.25476190476184,2.509642857142856,3.0659523809523788,62.13571428571425,19,21,7,62,4,3,62,Koonimedu,Rural,2024,8,16,4,58.0,87.0,70.0,54.0,82.14285714285714,69.53333333333333
2024-08-17,28.094047619047604,16.9095238095238,187.4571428571428,5.19238095238095,9.351190476190473,87.47857142857139,28,28,9,87,12,6,87,Koonimedu,Rural,2024,8,17,5,62.0,95.0,79.0,43.0,81.0,71.0
2024-08-18,26.32023809523808,16.84345238095237,210.0690476190475,5.316785714285712,11.799880952380946,97.3380952380952,28,26,11,97,15,7,97,Koonimedu,Rural,2024,8,18,6,87.0,120.0,92.0,44.0,77.71428571428571,72.76666666666667
2024-08-19,22.00976190476189,13.706785714285706,163.14285714285705,6.618095238095234,11.587499999999991,66.61428571428569,23,22,8,67,14,8,67,Koonimedu,Rural,2024,8,19,0,97.0,105.0,84.0,55.0,72.28571428571429,73.16666666666667
2024-08-20,20.442976190476177,12.569999999999991,165.62857142857135,5.77488095238095,9.84571428571428,66.6630952380952,21,20,8,67,12,7,67,Koonimedu,Rural,2024,8,20,1,67.0,70.0,94.0,60.0,71.85714285714286,73.4
2024-08-21,18.17857142857142,11.391785714285708,150.9499999999999,6.162976190476186,10.128095238095232,62.90595238095235,19,18,8,63,13,8,63,Koonimedu,Rural,2024,8,21,2,67.0,65.0,99.0,55.0,71.57142857142857,73.66666666666667
2024-08-22,22.702857142857127,14.592619047619038,170.91666666666654,6.762619047619044,10.182619047619042,67.70119047619043,24,23,9,68,13,8,68,Koonimedu,Rural,2024,8,22,3,63.0,58.0,75.0,64.0,73.0,73.8
2024-08-23,26.556309523809507,16.143333333333324,166.57857142857134,5.728690476190472,9.519404761904756,76.51071428571424,27,27,8,77,12,7,77,Koonimedu,Rural,2024,8,23,4,68.0,62.0,87.0,61.0,75.14285714285714,74.33333333333333
2024-08-24,26.15940476190475,15.898333333333325,199.495238095238,7.496904761904758,9.829047619047614,74.36428571428567,26,26,10,74,12,9,74,Koonimedu,Rural,2024,8,24,5,77.0,87.0,95.0,50.0,73.28571428571429,75.13333333333334
2024-08-25,25.15833333333332,14.86392857142856,207.417857142857,7.865833333333328,9.323928571428564,66.71190476190472,25,25,10,67,12,10,67,Koonimedu,Rural,2024,8,25,6,74.0,97.0,120.0,47.0,69.0,75.8
2024-08-26,22.323095238095224,13.223452380952374,184.9654761904761,6.580714285714282,8.603571428571422,68.87142857142852,22,22,9,69,11,8,69,Koonimedu,Rural,2024,8,26,0,67.0,67.0,105.0,52.0,69.28571428571429,76.36666666666666
2024-08-27,25.53083333333332,15.763809523809517,204.20238095238085,8.125595238095235,11.16309523809523,67.60238095238091,26,26,10,68,14,10,68,Koonimedu,Rural,2024,8,27,1,69.0,67.0,70.0,49.0,69.42857142857143,77.0
2024-08-28,31.76357142857141,20.053571428571416,240.48571428571407,9.490952380952375,12.621309523809517,64.27380952380949,33,32,12,64,16,12,64,Koonimedu,Rural,2024,8,28,2,68.0,63.0,65.0,50.0,69.57142857142857,77.46666666666667
2024-08-29,18.77214285714285,12.027857142857137,196.66547619047608,9.253333333333329,13.42214285714285,53.811904761904735,20,19,10,54,17,12,54,Koonimedu,Rural,2024,8,29,3,64.0,68.0,58.0,57.0,67.57142857142857,77.36666666666666
2024-08-30,20.86892857142856,11.559047619047613,219.08095238095223,9.569047619047614,11.905833333333328,54.01309523809521,19,21,11,54,15,12,54,Koonimedu,Rural,2024,8,30,4,54.0,77.0,62.0,71.0,64.28571428571429,76.8
2024-08-31,20.890119047619034,12.76416666666666,218.11785714285705,8.950476190476186,10.887499999999994,61.32380952380949,21,21,11,61,14,11,61,Koonimedu,Rural,2024,8,31,5,54.0,74.0,87.0,73.0,62.42857142857143,76.4
2024-09-01,22.134047619047607,14.414285714285706,208.8630952380951,7.71928571428571,10.474999999999994,71.39523809523806,24,22,10,71,13,10,71,Koonimedu,Rural,2024,9,1,6,61.0,67.0,97.0,70.0,63.0,76.43333333333334
2024-09-02,28.2540476190476,16.688333333333322,219.78452380952368,6.630238095238092,8.848690476190471,86.8428571428571,28,28,11,87,11,8,87,Koonimedu,Rural,2024,9,2,0,71.0,69.0,67.0,79.0,65.57142857142857,76.7
2024-09-03,28.843928571428552,17.203928571428563,212.1523809523808,7.403452380952377,8.910357142857137,77.85119047619044,29,29,11,78,11,9,78,Koonimedu,Rural,2024,9,3,1,87.0,68.0,67.0,92.0,67.0,76.23333333333333
2024-09-04,33.20214285714284,18.344166666666656,229.57499999999985,7.017261904761901,9.17571428571428,80.63095238095234,31,33,11,81,11,9,81,Koonimedu,Rural,2024,9,4,2,78.0,64.0,63.0,84.0,69.42857142857143,76.13333333333334
